Predio;I.D. Faena;N° Orden;Cultivo;Fecha;Codigo Producto;Nombre Producto;Ing Activo;N° Autorización SAG;Tratamiento;Cantidad;U. Med.;Moja. Lts x Ha;Tipo Dosis;Dosis;Ha. Aplica;T.Cantidad Ha. Aplica;R.Aplica Calculado;Real Aplicado;Cobertura;N° Aplica Periodo.;Nº aplica etiqueta;Clasifica;Cod Cuartel;Cuartel / Potrero;Total Ha.;Fecha Inicio Aplica;Hr. Inicio;Fecha Term. Aplica;Hr. Término;Hr. Reingre;Carencia;Dias Carencias PPPL;Plazo Seguridad;Concentración;Adjunto Productos;Estado;Faena;Labor;Clima;Viento;Temp.;Responsable (Aplicaciones);Dosificador (Aplicaciones);Verificador Técnico (Aplicaciones);Aplicador;Aplicador 2;Observaciones;Usuario Login;Total Producto;Maquinarias;Total Maqui;Maq Cod/GPS;Tot.Maq c/GPS;Tot Orden Aplica;Cantidad Periodo;Tipo Envase;Cantidad Envases;N° Lote Envase
81.629;1564;19/3/2026;EEIII;EEIII 4;41 - Ha:3.860, Pl:6429;Uva;3,86;APLICACIONES;FERTILIZACION;0;0;Total;$ 192,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.628;1564;19/3/2026;EEIII;EEIII 3 B;38 - Ha:4.060, Pl:6720;Uva;4,06;APLICACIONES;FERTILIZACION;0;0;Total;$ 202,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.627;1564;19/3/2026;EEIII;EEIII 3 B;35 - Ha:4.320, Pl:7147;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 215,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.626;1564;19/3/2026;EEIII;EEIII 3 B;32 - Ha:4.540, Pl:7491;Uva;4,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 226,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.625;1564;19/3/2026;EEIII;EEIII 3 A;29 - Ha:2.250, Pl:3739;Uva;2,25;APLICACIONES;FERTILIZACION;0;0;Total;$ 112,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.624;1564;19/3/2026;EEIII;EEIII 3 A;25 - Ha:2.000, Pl:3260;Uva;2;APLICACIONES;FERTILIZACION;0;0;Total;$ 99,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.623;1564;19/3/2026;EEIII;EEIII 3 A;24 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 181,00;;;19/3/2026;19/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.707;1579;18/3/2026;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;0;Total;$ 153,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.706;1579;18/3/2026;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;0;Total;$ 161,60;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.705;1579;18/3/2026;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;5,11;APLICACIONES;FERTILIZACION;0;0;Total;$ 130,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.704;1579;18/3/2026;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;4,07;APLICACIONES;FERTILIZACION;0;0;Total;$ 104,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.677;1572;18/3/2026;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 154,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.676;1572;18/3/2026;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;0;Total;$ 192,40;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.675;1572;18/3/2026;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 91,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.674;1572;18/3/2026;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;0;Total;$ 100,00;;;18/3/2026;18/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.622;1563;18/3/2026;EEIII;EEIII 4;46 - Ha:3.830, Pl:6382;Uva;3,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 190,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.621;1563;18/3/2026;EEIII;EEIII 4;43 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 210,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.620;1563;18/3/2026;EEIII;EEIII 4;40 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 210,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.619;1563;18/3/2026;EEIII;EEIII 3 B;37 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 211,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.618;1563;18/3/2026;EEIII;EEIII 3 B;34 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 211,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.617;1563;18/3/2026;EEIII;EEIII 3 B;31 - Ha:4.260, Pl:7055;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 211,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.616;1563;18/3/2026;EEIII;EEIII 3 A;28 - Ha:4.280, Pl:7050;Uva;4,28;APLICACIONES;FERTILIZACION;0;0;Total;$ 212,20;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.615;1563;18/3/2026;EEIII;EEIII 3 A;23 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 181,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.698;1577;17/3/2026;EEI;EEI 2;3 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;0;Total;$ 102,10;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.697;1577;17/3/2026;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;5,11;APLICACIONES;FERTILIZACION;0;0;Total;$ 82,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.696;1577;17/3/2026;EEI;EEI 2;12 - Ha:2.290, Pl:3814;Uva;2,29;APLICACIONES;FERTILIZACION;0;0;Total;$ 37,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.695;1577;17/3/2026;EEI;EEI 2;11 - Ha:4.070, Pl:6647;Uva;4,07;APLICACIONES;FERTILIZACION;0;0;Total;$ 66,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.694;1577;17/3/2026;EEI;EEI 2;10 - Ha:1.640, Pl:2685;Uva;1,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 26,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.689;1575;17/3/2026;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;0;Total;$ 149,20;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.688;1575;17/3/2026;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;0;Total;$ 140,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.687;1575;17/3/2026;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 63,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.686;1575;17/3/2026;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;0;Total;$ 69,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.614;1562;17/3/2026;EEIII;EEIII 4;45 - Ha:4.260, Pl:7100;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 213,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.613;1562;17/3/2026;EEIII;EEIII 4;42 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 211,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.612;1562;17/3/2026;EEIII;EEIII 4;39 - Ha:4.230, Pl:7055;Uva;4,23;APLICACIONES;FERTILIZACION;0;0;Total;$ 211,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.611;1562;17/3/2026;EEIII;EEIII 3 B;36 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 216,70;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.610;1562;17/3/2026;EEIII;EEIII 3 B;33 - Ha:4.260, Pl:7056;Uva;4,26;APLICACIONES;FERTILIZACION;0;0;Total;$ 213,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.609;1562;17/3/2026;EEIII;EEIII 3 B;30 - Ha:4.320, Pl:7140;Uva;4,32;APLICACIONES;FERTILIZACION;0;0;Total;$ 216,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.608;1562;17/3/2026;EEIII;EEIII 3 A;27 - Ha:2.850, Pl:4648;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 142,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.607;1562;17/3/2026;EEIII;EEIII 3 A;26 - Ha:2.800, Pl:4565;Uva;2,8;APLICACIONES;FERTILIZACION;0;0;Total;$ 140,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.606;1562;17/3/2026;EEIII;EEIII 3 A;22 - Ha:3.640, Pl:5986;Uva;3,64;APLICACIONES;FERTILIZACION;0;0;Total;$ 182,00;;;17/3/2026;17/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.681;1573;16/3/2026;EEI;EEI 1;9 - Ha:6.730, Pl:14642;Uva;6,73;APLICACIONES;FERTILIZACION;0;0;Total;$ 212,30;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.680;1573;16/3/2026;EEI;EEI 1;4 - Ha:6.310, Pl:13708;Uva;6,31;APLICACIONES;FERTILIZACION;0;0;Total;$ 199,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.679;1573;16/3/2026;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 90,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.678;1573;16/3/2026;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;0;Total;$ 99,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.673;1571;16/3/2026;EEI;EEI 1;8 - Ha:4.830, Pl:10585;Uva;4,83;APLICACIONES;FERTILIZACION;0;0;Total;$ 154,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.672;1571;16/3/2026;EEI;EEI 1;7 - Ha:6.010, Pl:13050;Uva;6,01;APLICACIONES;FERTILIZACION;0;0;Total;$ 192,40;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.671;1571;16/3/2026;EEI;EEI 1;2 - Ha:2.850, Pl:6237;Uva;2,85;APLICACIONES;FERTILIZACION;0;0;Total;$ 91,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.670;1571;16/3/2026;EEI;EEI 1;1 - Ha:3.130, Pl:6808;Uva;3,13;APLICACIONES;FERTILIZACION;0;0;Total;$ 100,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.663;1569;16/3/2026;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.662;1569;16/3/2026;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,60;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.661;1569;16/3/2026;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.660;1569;16/3/2026;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;FERTILIZACION;0;0;Total;$ 170,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.659;1569;16/3/2026;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;FERTILIZACION;0;0;Total;$ 243,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.658;1569;16/3/2026;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;16/3/2026;16/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.650;1567;15/3/2026;EEII;EEII 1;8 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.649;1567;15/3/2026;EEII;EEII 1;7 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.648;1567;15/3/2026;EEII;EEII 1;6 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,50;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.647;1567;15/3/2026;EEII;EEII 1;5 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.646;1567;15/3/2026;EEII;EEII 2;21 - Ha:3.190, Pl:5211;Uva;3,19;APLICACIONES;FERTILIZACION;0;0;Total;$ 158,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.645;1567;15/3/2026;EEII;EEII 2;19 - Ha:3.590, Pl:5867;Uva;3,59;APLICACIONES;FERTILIZACION;0;0;Total;$ 178,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.644;1567;15/3/2026;EEII;EEII 2;15 - Ha:3.440, Pl:5619;Uva;3,44;APLICACIONES;FERTILIZACION;0;0;Total;$ 171,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.637;1565;15/3/2026;EEII;EEII 1;9 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 387,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.636;1565;15/3/2026;EEII;EEII 2;20 - Ha:4.680, Pl:7659;Uva;4,68;APLICACIONES;FERTILIZACION;0;0;Total;$ 327,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.635;1565;15/3/2026;EEII;EEII 2;18 - Ha:2.120, Pl:3460;Uva;2,12;APLICACIONES;FERTILIZACION;0;0;Total;$ 148,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.634;1565;15/3/2026;EEII;EEII 1;12 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 389,40;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.633;1565;15/3/2026;EEII;EEII 1;11 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 387,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.632;1565;15/3/2026;EEII;EEII 1;10 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 387,00;;;15/3/2026;15/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.887;1550;14/3/2026;EEII;EEII 1;4 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,60;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.886;1550;14/3/2026;EEII;EEII 1;3 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.885;1550;14/3/2026;EEII;EEII 1;2 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.884;1550;14/3/2026;EEII;EEII 2;17 - Ha:3.430, Pl:7544;Uva;3,43;APLICACIONES;FERTILIZACION;0;0;Total;$ 170,00;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.883;1550;14/3/2026;EEII;EEII 2;16 - Ha:4.900, Pl:8160;Uva;4,9;APLICACIONES;FERTILIZACION;0;0;Total;$ 243,00;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
80.882;1550;14/3/2026;EEII;EEII 1;1 - Ha:5.540, Pl:12052;Uva;5,54;APLICACIONES;FERTILIZACION;0;0;Total;$ 275,00;;;14/3/2026;14/3/2026;s/C;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
81.085;81085;13/3/2026;EEI;EEI 2;14 - Ha:5.110, Pl:8360;Uva;3,05;APLICACIONES;FERTILIZACION;0;0;Total;$ 143,90;;;13/3/2026;13/3/2026;s/C 32 Días;;$ 0,00;0;;;;0;0;;;0;;0;;;;tomas;;tomas;Cosecha/Postcosecha;Día Lab.;Confirmada;;;;;;;;;;;;;;;;;;
