PROYECCIÓN JORNAL ESPECÍFICO — CICLO 2025-2026

Finca;Predio;Cuartel;Ha;Plantas;Variedad;Labor;Rend. Proy.;Jorn. Proy.;Rend. Real;Jorn. Reales;Desvío %;Rend. Sugerido;Jorn. Sugeridos;Fecha Inicio;Fecha Fin;Fuente
Fincas Viejas;La Chimbera;20;4.4;7040;;Poda;300;24;152;46.2;92.5%;196;36;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Atada;400;18;443;15.9;-11.7%;430;17;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Desbrote de troncos;500;15;765;9.2;-38.7%;686;11;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Acomodo de brotes;300;24;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Desniete Deshoje;400;18;11733;0.6;-96.7%;8333;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Desbrote crit. Poda;500;15;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Raleo de Racimos;1000;8;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Riego;10;1;0.5;8.1;710.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Malezas Mochila;5;1;0.3;13.9;1290.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Cosecha;250;29;503;14;-51.7%;427;17;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;20;4.4;7040;;Levantado;350;21;1100;6.4;-69.5%;875;9;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Poda;300;12;155;23.1;92.5%;199;19;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Atada;400;9;448;8;-11.1%;434;9;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Desbrote de troncos;500;8;779;4.6;-42.5%;695;6;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Acomodo de brotes;300;12;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Desniete Deshoje;400;9;11947;0.3;-96.7%;8483;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Desbrote crit. Poda;500;8;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Raleo de Racimos;1000;4;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Riego;10;1;0.5;4.1;310.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Malezas Mochila;5;1;0.3;7;600.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Cosecha;250;15;512;7;-53.3%;433;9;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;21;2.2;3584;;Levantado;350;11;1120;3.2;-70.9%;889;5;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Poda;300;15;154;27.3;82.0%;198;22;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Atada;400;11;447;9.4;-14.5%;433;10;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Desbrote de troncos;500;9;779;5.4;-40.0%;695;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Acomodo de brotes;300;15;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Desniete Deshoje;400;11;10513;0.4;-96.4%;7479;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Desbrote crit. Poda;500;9;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Riego;10;1;0.5;4.8;380.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Malezas Mochila;5;1;0.3;8.2;720.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Cosecha;250;17;507;8.3;-51.2%;430;10;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;22;2.6;4205;;Levantado;350;13;1107;3.8;-70.8%;880;5;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Poda;300;16;155;29.4;83.7%;199;23;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Atada;400;12;450;10.1;-15.8%;435;11;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Desbrote de troncos;500;10;770;5.9;-41.0%;689;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Acomodo de brotes;300;16;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Desniete Deshoje;400;12;11360;0.4;-96.7%;8072;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Riego;10;1;0.5;5.2;420.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Malezas Mochila;5;1;0.3;8.9;790.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Cosecha;250;19;511;8.9;-53.2%;433;11;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;23;2.8;4544;;Levantado;350;13;1108;4.1;-68.5%;881;6;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Poda;300;16;154;29.4;83.7%;198;23;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Atada;400;12;449;10.1;-15.8%;434;11;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Desbrote de troncos;500;10;769;5.9;-41.0%;688;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Acomodo de brotes;300;16;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Desniete Deshoje;400;12;11340;0.4;-96.7%;8058;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Riego;10;1;0.5;5.2;420.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Malezas Mochila;5;1;0.3;8.9;790.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Cosecha;250;19;510;8.9;-53.2%;432;11;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;24;2.8;4536;;Levantado;350;13;1106;4.1;-68.5%;879;6;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Poda;300;16;155;29.4;83.7%;199;23;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Atada;400;12;450;10.1;-15.8%;435;11;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Desbrote de troncos;500;10;770;5.9;-41.0%;689;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Acomodo de brotes;300;16;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Desniete Deshoje;400;12;11360;0.4;-96.7%;8072;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Riego;10;1;0.5;5.2;420.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Malezas Mochila;5;1;0.3;8.9;790.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Cosecha;250;19;511;8.9;-53.2%;433;11;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;25;2.8;4544;;Levantado;350;13;1108;4.1;-68.5%;881;6;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Poda;300;16;151;30.5;90.6%;196;24;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Atada;400;12;439;10.5;-12.5%;427;11;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Desbrote de troncos;500;10;755;6.1;-39.0%;679;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Acomodo de brotes;300;16;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Desniete Deshoje;400;12;11520;0.4;-96.7%;8184;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Riego;10;1;0.5;5.4;440.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Malezas Mochila;5;1;0.3;9.2;820.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Cosecha;250;19;501;9.2;-51.6%;426;11;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;26;2.9;4608;;Levantado;350;14;1097;4.2;-70.0%;873;6;2026-02-01;2026-04-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Poda;300;16;150;30.5;90.6%;195;24;2026-06-01;2026-08-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Atada;400;12;436;10.5;-12.5%;425;11;2026-08-01;2026-09-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Desbrote de troncos;500;10;750;6.1;-39.0%;675;7;2026-10-01;2026-11-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Acomodo de brotes;300;16;-;-;-;-;-;2026-10-01;2026-12-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Desniete Deshoje;400;12;11440;0.4;-96.7%;8128;1;2026-11-01;2027-01-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Riego;10;1;0.5;5.4;440.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Malezas Mochila;5;1;0.3;9.2;820.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Cosecha;250;19;497;9.2;-51.6%;423;11;2026-01-01;2026-03-01;excel
Fincas Viejas;La Chimbera;27;2.9;4576;;Levantado;350;14;1090;4.2;-70.0%;868;6;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Poda;300;22;134;47;113.6%;184;35;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Atada;400;16;140;45;181.3%;218;29;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Desbrote de troncos;500;13;438;14.4;10.8%;457;14;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Acomodo de brotes;300;22;1370;4.6;-79.1%;1049;7;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Desniete Deshoje;400;16;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Desbrote crit. Poda;500;13;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Raleo de Racimos;1000;7;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Riego;10;1;0.1;43.8;4280.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Malezas Mochila;5;1;0.2;23.9;2290.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Cosecha;250;26;584;10.8;-58.5%;484;14;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;1;4.68;6302;;Levantado;350;19;1167;5.4;-71.6%;922;7;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Poda;300;29;166;51.5;77.6%;206;42;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Atada;400;22;174;49.3;124.1%;242;36;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Desbrote de troncos;500;18;542;15.8;-12.2%;529;17;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Acomodo de brotes;300;29;1678;5.1;-82.4%;1265;7;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Desniete Deshoje;400;22;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Desbrote crit. Poda;500;18;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Raleo de Racimos;1000;9;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Riego;10;1;0.1;48;4700.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Malezas Mochila;5;2;0.2;26.2;1210.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Cosecha;250;35;719;11.9;-66.0%;578;15;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;2;5.13;8556;;Levantado;350;25;1450;5.9;-76.4%;1120;8;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Poda;300;29;166;51.3;76.9%;206;42;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Atada;400;22;173;49.1;123.2%;241;36;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Desbrote de troncos;500;18;542;15.7;-12.8%;529;17;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Acomodo de brotes;300;29;1702;5;-82.8%;1281;7;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Desniete Deshoje;400;22;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Desbrote crit. Poda;500;18;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Raleo de Racimos;1000;9;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Riego;10;1;0.1;47.8;4680.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Malezas Mochila;5;2;0.2;26.1;1205.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Cosecha;250;35;721;11.8;-66.3%;580;15;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;3;5.11;8512;;Levantado;350;25;1443;5.9;-76.4%;1115;8;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Poda;300;24;158;44.6;85.8%;201;36;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Atada;400;18;165;42.7;137.2%;236;30;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Desbrote de troncos;500;15;515;13.7;-8.7%;511;14;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Acomodo de brotes;300;24;1604;4.4;-81.7%;1213;6;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Desniete Deshoje;400;18;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Desbrote crit. Poda;500;15;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Raleo de Racimos;1000;8;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Riego;10;1;0.1;41.5;4050.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Malezas Mochila;5;1;0.2;22.7;2170.0%;2;3;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Desmalezar manual;4;2;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Cosecha;250;29;685;10.3;-64.5%;555;13;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;4;4.44;7056;;Levantado;350;21;1384;5.1;-75.7%;1074;7;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Poda;300;16;206;23.3;45.6%;234;21;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Atada;400;12;215;22.3;85.8%;271;18;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Desbrote de troncos;500;10;675;7.1;-29.0%;623;8;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Acomodo de brotes;300;16;2084;2.3;-85.6%;1549;4;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Desniete Deshoje;400;12;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Desbrote crit. Poda;500;10;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Raleo de Racimos;1000;5;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Riego;10;1;0.1;21.7;2070.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Malezas Mochila;5;1;0.2;11.9;1090.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Cosecha;250;20;888;5.4;-73.0%;697;7;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;5;2.32;4794;;Levantado;350;14;1776;2.7;-80.7%;1348;4;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Poda;300;22;185;35.1;59.5%;220;30;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Atada;400;17;193;33.6;97.6%;255;26;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Desbrote de troncos;500;13;600;10.8;-16.9%;570;12;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Acomodo de brotes;300;22;1852;3.5;-84.1%;1386;5;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Desniete Deshoje;400;17;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Desbrote crit. Poda;500;13;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Raleo de Racimos;1000;7;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Riego;10;1;0.1;32.7;3170.0%;3;2;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Malezas Mochila;5;1;0.2;17.9;1690.0%;2;2;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Cosecha;250;26;800;8.1;-68.8%;635;11;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;6;3.5;6481;;Levantado;350;19;1581;4.1;-78.4%;1212;6;2026-02-01;2026-04-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Poda;300;9;213;11.5;27.8%;239;11;2026-06-01;2026-08-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Atada;400;7;221;11.1;58.6%;275;9;2026-08-01;2026-09-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Desbrote de troncos;500;5;700;3.5;-30.0%;640;4;2026-10-01;2026-11-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Acomodo de brotes;300;9;2227;1.1;-87.8%;1649;2;2026-10-01;2026-12-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Desniete Deshoje;400;7;-;-;-;-;-;2026-11-01;2027-01-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Desbrote crit. Poda;500;5;-;-;-;-;-;2026-11-01;2026-12-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Raleo de Racimos;1000;3;-;-;-;-;-;2026-12-01;2027-01-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Riego;10;1;0.1;10.8;980.0%;3;1;2026-05-01;2027-04-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Malezas Mochila;5;1;0.2;5.9;490.0%;2;1;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Desmalezar manual;4;1;-;-;-;-;-;2026-09-01;2027-03-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Cosecha;250;10;907;2.7;-73.0%;710;4;2026-01-01;2026-03-01;excel
Fincas Viejas;Puente Alto;7;1.15;2450;;Levantado;350;7;1885;1.3;-81.4%;1425;2;2026-02-01;2026-04-01;excel
