Finca;Predio;Cuartel;Variedad;Has;Año;Ciclo;Kg;Estado;Referencia
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2015;2014-2015;19.395;Pasa;Camino Truncado 7 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2016;2015-2016;8.060;Pasa;Camino Truncado 7 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2017;2016-2017;4.610;Pasa;Camino Truncado 7 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2018;2017-2018;7.269;Pasa;Camino Truncado 7 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2019;2018-2019;14.393;Pasa;Camino Truncado 7 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2020;2019-2020;6.593;Pasa;Camino Truncado 7 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;7;Sultanina;4,81;2021;2020-2021;14.242;Pasa;Camino Truncado 7 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2013;2012-2013;8.228;Pasa;Camino Truncado 9 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2014;2013-2014;5.325;Pasa;Camino Truncado 9 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2015;2014-2015;19.193;Pasa;Camino Truncado 9 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2016;2015-2016;15.938;Pasa;Camino Truncado 9 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2017;2016-2017;3.470;Pasa;Camino Truncado 9 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2018;2017-2018;11.915;Pasa;Camino Truncado 9 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2019;2018-2019;13.823;Pasa;Camino Truncado 9 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2020;2019-2020;9.070;Pasa;Camino Truncado 9 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2021;2020-2021;23.921;Pasa;Camino Truncado 9 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2022;2021-2022;1.062;Pasa;Camino Truncado 9 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2023;2022-2023;8.569;Pasa;Camino Truncado 9 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;9;Sultanina;2,73;2024;2023-2024;6.421;Pasa;Camino Truncado 9 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;58;Arizul;2,15;2025;2024-2025;8.108;Pasa;Camino Truncado 58 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2013;2012-2013;16.325;Pasa;Camino Truncado 51 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2014;2013-2014;1.575;Pasa;Camino Truncado 51 2014
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2015;2014-2015;18.229;Pasa;Camino Truncado 51 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2016;2015-2016;18.250;Pasa;Camino Truncado 51 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2017;2016-2017;7.332;Pasa;Camino Truncado 51 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2018;2017-2018;21.531;Pasa;Camino Truncado 51 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2019;2018-2019;17.665;Pasa;Camino Truncado 51 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2020;2019-2020;11.335;Pasa;Camino Truncado 51 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2021;2020-2021;27.122;Pasa;Camino Truncado 51 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2022;2021-2022;7.801;Pasa;Camino Truncado 51 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2023;2022-2023;13.373;Pasa;Camino Truncado 51 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;51;Sultanina;3,05;2024;2023-2024;14.420;Pasa;Camino Truncado 51 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2025;2024-2025;24.540;Uva;Camino Truncado 59 2025
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2013;2012-2013;11.038;Pasa;Camino Truncado 14 2013
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2015;2014-2015;21.393;Pasa;Camino Truncado 14 2015
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2016;2015-2016;14.335;Pasa;Camino Truncado 14 2016
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2017;2016-2017;2.303;Pasa;Camino Truncado 14 2017
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2018;2017-2018;8.732;Pasa;Camino Truncado 14 2018
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2019;2018-2019;9.911;Pasa;Camino Truncado 14 2019
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2020;2019-2020;5.681;Pasa;Camino Truncado 14 2020
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2021;2020-2021;9.030;Pasa;Camino Truncado 14 2021
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2022;2021-2022;10.201;Pasa;Camino Truncado 14 2022
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2023;2022-2023;8.484;Pasa;Camino Truncado 14 2023
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;14;Superior;2,99;2024;2023-2024;13.478;Pasa;Camino Truncado 14 2024
Camino Truncado, Puente Alto y La Chimbera;Camino Truncado;59;Fiesta;0,89;2025;2024-2025;5.455;Pasa;Camino Truncado 59 2025
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2014;2013-2014;15.856;Pasa;Puente Alto 1 2014
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2015;2014-2015;22.968;Pasa;Puente Alto 1 2015
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2016;2015-2016;44.065;Pasa;Puente Alto 1 2016
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2017;2016-2017;8.520;Pasa;Puente Alto 1 2017
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2018;2017-2018;27.336;Pasa;Puente Alto 1 2018
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2019;2018-2019;19.301;Pasa;Puente Alto 1 2019
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2020;2019-2020;10.416;Pasa;Puente Alto 1 2020
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2021;2020-2021;18.637;Pasa;Puente Alto 1 2021
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2023;2022-2023;1.480;Pasa;Puente Alto 1 2023
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;1;Selma;5,13;2024;2023-2024;5.655;Pasa;Puente Alto 1 2024
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;4;Flame;4,44;2025;2024-2025;29.435;Pasa;Puente Alto 4 2025
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2014;2013-2014;11.816;Pasa;Puente Alto 2 2014
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2015;2014-2015;36.978;Pasa;Puente Alto 2 2015
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2016;2015-2016;34.348;Pasa;Puente Alto 2 2016
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2017;2016-2017;18.618;Pasa;Puente Alto 2 2017
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2020;2019-2020;37.982;Pasa;Puente Alto 2 2020
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2021;2020-2021;39.679;Pasa;Puente Alto 2 2021
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;2;Fiesta;0,38;2022;2021-2022;38.817;Pasa;Puente Alto 2 2022
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2014;2013-2014;6.181;Pasa;Puente Alto 5 2014
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2015;2014-2015;8.575;Pasa;Puente Alto 5 2015
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2016;2015-2016;10.218;Pasa;Puente Alto 5 2016
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2017;2016-2017;16.890;Pasa;Puente Alto 5 2017
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2018;2017-2018;16.693;Pasa;Puente Alto 5 2018
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2019;2018-2019;6.742;Pasa;Puente Alto 5 2019
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2020;2019-2020;9.850;Pasa;Puente Alto 5 2020
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2021;2020-2021;19.884;Pasa;Puente Alto 5 2021
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2022;2021-2022;16.928;Pasa;Puente Alto 5 2022
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2023;2022-2023;1.491;Pasa;Puente Alto 5 2023
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2024;2023-2024;17.272;Pasa;Puente Alto 5 2024
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2025;2024-2025;85.485;Uva;Puente Alto 5 2025
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2014;2013-2014;9.974;Pasa;Puente Alto 6 2014
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2015;2014-2015;18.257;Pasa;Puente Alto 6 2015
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2016;2015-2016;25.810;Pasa;Puente Alto 6 2016
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2017;2016-2017;33.460;Pasa;Puente Alto 6 2017
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2018;2017-2018;29.347;Pasa;Puente Alto 6 2018
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2019;2018-2019;13.305;Pasa;Puente Alto 6 2019
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2020;2019-2020;7.990;Pasa;Puente Alto 6 2020
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2021;2020-2021;30.051;Pasa;Puente Alto 6 2021
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2022;2021-2022;25.452;Pasa;Puente Alto 6 2022
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2023;2022-2023;7.913;Pasa;Puente Alto 6 2023
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2024;2023-2024;39.422;Pasa;Puente Alto 6 2024
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;5;Arizul;2,32;2025;2024-2025;21.052;Pasa;Puente Alto 5 2025
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2014;2013-2014;10.546;Pasa;Puente Alto 7 2014
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2015;2014-2015;6.319;Pasa;Puente Alto 7 2015
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2016;2015-2016;1.817;Pasa;Puente Alto 7 2016
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2017;2016-2017;6.070;Pasa;Puente Alto 7 2017
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2018;2017-2018;2.665;Pasa;Puente Alto 7 2018
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2019;2018-2019;1.094;Pasa;Puente Alto 7 2019
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2020;2019-2020;0;Pasa;Puente Alto 7 2020
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2021;2020-2021;2.093;Pasa;Puente Alto 7 2021
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2022;2021-2022;5.330;Pasa;Puente Alto 7 2022
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2023;2022-2023;3.637;Pasa;Puente Alto 7 2023
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;7;Selma;1,15;2024;2023-2024;7.191;Pasa;Puente Alto 7 2024
Camino Truncado, Puente Alto y La Chimbera;Puente Alto;6;Arizul;3,5;2025;2024-2025;123.775;Uva;Puente Alto 6 2025
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2013;2012-2013;1.580;Pasa;La Chimbera 20 2013
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2014;2013-2014;4.579;Pasa;La Chimbera 20 2014
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2015;2014-2015;17.378;Pasa;La Chimbera 20 2015
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2016;2015-2016;6.649;Pasa;La Chimbera 20 2016
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2017;2016-2017;8.682;Pasa;La Chimbera 20 2017
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2018;2017-2018;14.893;Pasa;La Chimbera 20 2018
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2019;2018-2019;6.413;Pasa;La Chimbera 20 2019
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2020;2019-2020;14.457;Pasa;La Chimbera 20 2020
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2021;2020-2021;57.712;Pasa;La Chimbera 20 2021
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2022;2021-2022;16.149;Pasa;La Chimbera 20 2022
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2023;2022-2023;10.034;Pasa;La Chimbera 20 2023
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;20;Fiesta;4,4;2024;2023-2024;39.951;Pasa;La Chimbera 20 2024
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;21;Flame;2,24;2025;2024-2025;18.348;Pasa;La Chimbera 21 2025
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2013;2012-2013;1.089;Pasa;La Chimbera 22 2013
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2014;2013-2014;8.804;Pasa;La Chimbera 22 2014
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2015;2014-2015;17.180;Pasa;La Chimbera 22 2015
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2016;2015-2016;8.931;Pasa;La Chimbera 22 2016
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2017;2016-2017;6.636;Pasa;La Chimbera 22 2017
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2018;2017-2018;16.960;Pasa;La Chimbera 22 2018
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2019;2018-2019;12.508;Pasa;La Chimbera 22 2019
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2020;2019-2020;12.451;Pasa;La Chimbera 22 2020
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2021;2020-2021;35.513;Pasa;La Chimbera 22 2021
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2022;2021-2022;10.036;Pasa;La Chimbera 22 2022
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2023;2022-2023;13.058;Pasa;La Chimbera 22 2023
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2024;2023-2024;24.177;Pasa;La Chimbera 22 2024
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2025;2024-2025;114.600;Uva;La Chimbera 22 2025
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2014;2013-2014;488;Pasa;La Chimbera 26 2014
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2015;2014-2015;4.860;Pasa;La Chimbera 26 2015
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2016;2015-2016;6.340;Pasa;La Chimbera 26 2016
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2017;2016-2017;4.706;Pasa;La Chimbera 26 2017
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2018;2017-2018;9.456;Pasa;La Chimbera 26 2018
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2019;2018-2019;13.700;Pasa;La Chimbera 26 2019
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2020;2019-2020;17.702;Pasa;La Chimbera 26 2020
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2021;2020-2021;23.482;Pasa;La Chimbera 26 2021
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2022;2021-2022;3.560;Pasa;La Chimbera 26 2022
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2023;2022-2023;19.543;Pasa;La Chimbera 26 2023
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;26;Arizul;2,88;2024;2023-2024;22.126;Pasa;La Chimbera 26 2024
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;22;Fiesta;2,63;2025;2024-2025;22.713;Pasa;La Chimbera 22 2025
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2014;2013-2014;1.320;Pasa;La Chimbera 27 2014
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2015;2014-2015;9.217;Pasa;La Chimbera 27 2015
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2016;2015-2016;15.680;Pasa;La Chimbera 27 2016
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2017;2016-2017;9.182;Pasa;La Chimbera 27 2017
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2018;2017-2018;9.629;Pasa;La Chimbera 27 2018
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2019;2018-2019;16.309;Pasa;La Chimbera 27 2019
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2020;2019-2020;17.000;Pasa;La Chimbera 27 2020
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2021;2020-2021;31.639;Pasa;La Chimbera 27 2021
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2022;2021-2022;12.732;Pasa;La Chimbera 27 2022
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2023;2022-2023;23.179;Pasa;La Chimbera 27 2023
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;27;Arizul;2,86;2024;2023-2024;15.698;Pasa;La Chimbera 27 2024
Camino Truncado, Puente Alto y La Chimbera;La Chimbera;23;Fiesta;2,84;2025;2024-2025;27.300;Uva;La Chimbera 23 2025
El Espejo;EEII;14;Fiesta;2,28;2023;2022-2023;7.250;Pasa;El Espejo II 14 2023
El Espejo;EEII;14;Fiesta;2,28;2024;2023-2024;7250,622594;Pasa;El Espejo II 14 2024
El Espejo;EEII;14;Fiesta;2,28;2025;2024-2025;16.190;Pasa;El Espejo II 14 2025
El Espejo;EEII;15;Fiesta;3,44;2023;2022-2023;11.694;Pasa;El Espejo II 15 2023
El Espejo;EEII;15;Fiesta;3,44;2024;2023-2024;10761,45038;Pasa;El Espejo II 15 2024
El Espejo;EEII;15;Fiesta;3,44;2025;2024-2025;25.106;Pasa;El Espejo II 15 2025
El Espejo;EEII;16;Fiesta;4,9;2023;2022-2023;8.576;Pasa;El Espejo II 16 2023
El Espejo;EEII;16;Fiesta;4,9;2024;2023-2024;8357,296569;Pasa;El Espejo II 16 2024
El Espejo;EEII;16;Fiesta;4,9;2025;2024-2025;26.783;Pasa;El Espejo II 16 2025
El Espejo;EEII;17;Fiesta;3,43;2022;2021-2022;2.280;Pasa;El Espejo II 17 2022
El Espejo;EEII;17;Fiesta;3,43;2023;2022-2023;7.406;Pasa;El Espejo II 17 2023
El Espejo;EEII;17;Fiesta;3,43;2024;2023-2024;4731,985272;Pasa;El Espejo II 17 2024
El Espejo;EEII;17;Fiesta;3,43;2025;2024-2025;19.017;Pasa;El Espejo II 17 2025
El Espejo;EEII;18;Fiesta;2,12;2023;2022-2023;4.444;Pasa;El Espejo II 18 2023
El Espejo;EEII;18;Fiesta;2,12;2024;2023-2024;5686,014561;Pasa;El Espejo II 18 2024
El Espejo;EEII;18;Fiesta;2,12;2025;2024-2025;11.683;Pasa;El Espejo II 18 2025
El Espejo;EEII;19;Fiesta;3,59;2023;2022-2023;3.508;Pasa;El Espejo II 19 2023
El Espejo;EEII;19;Fiesta;3,59;2024;2023-2024;5418,88636;Pasa;El Espejo II 19 2024
El Espejo;EEII;19;Fiesta;3,59;2025;2024-2025;16.488;Pasa;El Espejo II 19 2025
El Espejo;EEII;20;Fiesta;4,68;2023;2022-2023;4.833;Pasa;El Espejo II 20 2023
El Espejo;EEII;20;Fiesta;4,68;2024;2023-2024;6640,043849;Pasa;El Espejo II 20 2024
El Espejo;EEII;20;Fiesta;4,68;2025;2024-2025;21.557;Pasa;El Espejo II 20 2025
El Espejo;EEII;21;Fiesta;3,19;2023;2022-2023;1.949;Pasa;El Espejo II 21 2023
El Espejo;EEII;21;Fiesta;3,19;2024;2023-2024;3052,893724;Pasa;El Espejo II 21 2024
El Espejo;EEII;21;Fiesta;3,19;2025;2024-2025;11.632;Pasa;El Espejo II 21 2025
El Espejo;EEII;1;Selma;5,54;2022;2021-2022;10.964;Pasa;El Espejo II 1 2022
El Espejo;EEII;1;Selma;5,54;2023;2022-2023;33.396;Pasa;El Espejo II 1 2023
El Espejo;EEII;1;Selma;5,54;2024;2023-2024;28809,01309;Pasa;El Espejo II 1 2024
El Espejo;EEII;1;Selma;5,54;2025;2024-2025;43.297;Pasa;El Espejo II 1 2025
El Espejo;EEII;2;Selma;5,54;2022;2021-2022;13.631;Pasa;El Espejo II 2 2022
El Espejo;EEII;2;Selma;5,54;2023;2022-2023;31.550;Pasa;El Espejo II 2 2023
El Espejo;EEII;2;Selma;5,54;2024;2023-2024;40740,43635;Pasa;El Espejo II 2 2024
El Espejo;EEII;2;Selma;5,54;2025;2024-2025;41.097;Pasa;El Espejo II 2 2025
El Espejo;EEII;3;Selma;5,54;2022;2021-2022;2.469;Pasa;El Espejo II 3 2022
El Espejo;EEII;3;Selma;5,54;2023;2022-2023;20.389;Pasa;El Espejo II 3 2023
El Espejo;EEII;3;Selma;5,54;2024;2023-2024;25269,46731;Pasa;El Espejo II 3 2024
El Espejo;EEII;3;Selma;5,54;2025;2024-2025;35.086;Pasa;El Espejo II 3 2025
El Espejo;EEII;4;Selma;5,54;2022;2021-2022;3.951;Pasa;El Espejo II 4 2022
El Espejo;EEII;4;Selma;5,54;2023;2022-2023;21.356;Pasa;El Espejo II 4 2023
El Espejo;EEII;4;Selma;5,54;2024;2023-2024;22238,8019;Pasa;El Espejo II 4 2024
El Espejo;EEII;4;Selma;5,54;2025;2024-2025;29.854;Pasa;El Espejo II 4 2025
El Espejo;EEII;5;Selma;5,54;2022;2021-2022;5.729;Pasa;El Espejo II 5 2022
El Espejo;EEII;5;Selma;5,54;2023;2022-2023;23.025;Pasa;El Espejo II 5 2023
